System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.sqlite.util","OSInfo","getArchName",8,14,153,58,12635.24,0.30,6,10,1,29,0,2,14.10,0,2,3,5,85,0,11,0,7,896.27,68
"No System Name","org.sqlite.jdbc4","JDBC4ResultSet","getArray",1,2,13,12,139.81,0.02,2,0,1,2,1,1,3.00,0,0,0,0,7,1,0,0,0,46.60,6
"No System Name","org.sqlite.jdbc4","JDBC4ResultSet","getArray",1,2,13,12,139.81,0.02,3,0,1,2,1,1,3.00,0,0,0,0,7,1,0,0,0,46.60,6
"No System Name","org.sqlite.jdbc4","JDBC4ResultSet","getAsciiStream",1,2,13,12,139.81,0.02,2,0,1,2,1,1,3.00,0,0,0,0,7,1,0,0,0,46.60,6
"No System Name","org.sqlite.jdbc4","JDBC4ResultSet","getAsciiStream",1,2,13,12,139.81,0.02,3,0,1,2,1,1,3.00,0,0,0,0,7,1,0,0,0,46.60,6
"No System Name","org.sqlite.jdbc3","JDBC3DatabaseMetaData","getAttributes",2,4,47,30,1668.99,0.08,3,2,0,12,4,1,7.24,0,0,1,0,22,1,4,0,1,230.62,25
"No System Name","org.sqlite.jdbc3","JDBC3Connection","getAutoCommit",1,3,13,11,134.92,0.01,1,0,1,4,0,1,3.00,0,0,0,0,8,1,1,0,0,44.97,5
"No System Name","org.sqlite.jdbc3","JDBC3DatabaseMetaData","getBestRowIdentifier",2,4,41,29,1399.77,0.07,3,2,0,8,5,1,7.03,0,0,1,0,18,1,4,0,1,199.18,23
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getBigDecimal",3,7,49,28,2983.76,0.08,4,2,1,14,1,1,12.67,0,1,2,1,30,1,4,0,4,235.56,19
"No System Name","org.sqlite.jdbc4","JDBC4ResultSet","getBigDecimal",1,2,15,13,190.31,0.02,2,0,1,2,2,1,3.43,0,0,0,0,7,1,0,0,0,55.51,8
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getBigDecimal",1,2,16,12,229.44,0.02,3,0,2,3,1,1,4.00,0,0,0,0,8,1,1,0,0,57.36,8
"No System Name","org.sqlite.jdbc4","JDBC4ResultSet","getBigDecimal",1,2,15,14,171.33,0.02,3,0,1,2,2,1,3.00,0,0,0,0,7,1,0,0,0,57.11,8
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getBinaryStream",1,2,17,14,258.90,0.02,3,1,1,3,1,1,4.00,0,0,0,0,9,1,1,0,0,64.73,8
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getBinaryStream",1,2,16,12,229.44,0.02,3,0,2,3,1,1,4.00,0,0,0,0,8,1,1,0,0,57.36,8
"No System Name","org.sqlite.jdbc4","JDBC4ResultSet","getBlob",1,2,13,12,139.81,0.02,2,0,1,2,1,1,3.00,0,0,0,0,7,1,0,0,0,46.60,6
"No System Name","org.sqlite.jdbc4","JDBC4ResultSet","getBlob",1,2,13,12,139.81,0.02,3,0,1,2,1,1,3.00,0,0,0,0,7,1,0,0,0,46.60,6
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getBoolean",1,2,20,18,416.99,0.03,1,0,1,3,1,1,5.00,0,0,0,0,10,1,1,0,0,83.40,10
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getBoolean",1,2,16,12,229.44,0.02,2,0,2,3,1,1,4.00,0,0,0,0,8,1,1,0,0,57.36,8
"No System Name","org.sqlite","SQLiteConfig","getBoolean",1,2,23,17,333.31,0.03,3,2,0,3,2,1,3.55,0,0,0,0,10,0,4,0,0,94.01,13
"No System Name","org.sqlite.core","CoreConnection","getBusyTimeout",1,2,8,8,60.00,0.01,0,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getByte",1,2,16,12,229.44,0.02,1,0,1,3,1,1,4.00,0,0,0,0,8,1,1,1,0,57.36,8
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getByte",1,2,16,12,229.44,0.02,2,0,2,3,1,1,4.00,0,0,0,0,8,1,1,0,0,57.36,8
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getBytes",1,2,22,18,403.65,0.03,1,1,1,3,1,1,4.40,0,0,0,0,11,1,4,0,0,91.74,11
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getBytes",1,2,17,13,293.57,0.02,2,0,2,3,1,1,4.67,0,0,0,0,9,1,1,0,0,62.91,8
"No System Name","org.sqlite.jdbc3","JDBC3Connection","getCatalog",1,3,13,11,134.92,0.01,2,0,1,4,0,1,3.00,0,0,0,0,8,1,0,0,0,44.97,5
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","getCatalogName",1,2,21,17,330.47,0.03,2,1,1,3,1,1,3.85,0,0,0,0,10,1,4,0,0,85.84,11
"No System Name","org.sqlite.jdbc3","JDBC3DatabaseMetaData","getCatalogSeparator",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,0,0,0,24.00,3
