System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.apache.commons.codec.language","AbstractCaverphone","AbstractCaverphone",1,2,7,6,36.19,0.01,0,0,0,3,0,1,2.00,0,0,0,0,5,0,0,0,0,18.09,2
"No System Name","org.apache.commons.codec.net","BCodec","BCodec",1,2,10,9,79.25,0.01,1,0,1,3,0,1,2.50,0,0,0,0,6,0,1,0,0,31.70,4
"No System Name","org.apache.commons.codec.net","BCodec","BCodec",1,2,15,12,188.21,0.02,2,1,1,3,1,1,3.50,0,0,0,0,8,0,1,0,0,53.77,7
"No System Name","org.apache.commons.codec.net","BCodec","BCodec",1,2,13,11,236.11,0.01,1,0,0,3,1,1,5.25,0,0,0,0,7,0,2,0,0,44.97,6
"No System Name","org.apache.commons.codec.binary","Base32","Base32",1,2,8,7,44.92,0.01,0,0,1,3,0,1,2.00,0,0,0,0,5,0,0,0,0,22.46,3
"No System Name","org.apache.commons.codec.binary","Base32","Base32",1,2,14,12,143.40,0.02,0,0,1,3,1,1,2.86,0,0,0,0,6,0,2,0,0,50.19,8
"No System Name","org.apache.commons.codec.binary","Base32","Base32",1,2,17,13,196.59,0.02,0,0,1,3,2,1,3.12,0,0,0,0,7,0,2,0,0,62.91,10
"No System Name","org.apache.commons.codec.binary","Base32","Base32",1,2,12,10,119.59,0.01,0,0,1,3,1,1,3.00,0,0,0,0,6,0,1,0,0,39.86,6
"No System Name","org.apache.commons.codec.binary","Base32","Base32",1,2,12,10,119.59,0.01,0,0,1,3,1,1,3.00,0,0,0,0,6,0,2,0,0,39.86,6
"No System Name","org.apache.commons.codec.binary","Base32","Base32",1,2,18,14,257.00,0.02,0,0,1,3,2,1,3.75,0,0,0,0,8,0,3,0,0,68.53,10
"No System Name","org.apache.commons.codec.binary","Base32","Base32",1,2,21,15,328.18,0.03,0,0,1,3,3,1,4.00,0,0,0,0,9,0,4,0,0,82.04,12
"No System Name","org.apache.commons.codec.binary","Base32","Base32",6,21,186,58,23090.81,0.36,4,3,3,30,4,1,21.19,0,0,2,1,99,0,40,0,7,1089.58,87
"No System Name","org.apache.commons.codec.binary","Base32InputStream","Base32InputStream",1,2,12,10,119.59,0.01,1,0,1,3,1,1,3.00,0,0,0,0,6,0,1,0,0,39.86,6
"No System Name","org.apache.commons.codec.binary","Base32InputStream","Base32InputStream",1,2,19,14,271.27,0.02,2,1,0,3,2,1,3.75,0,0,0,0,9,0,2,0,0,72.34,10
"No System Name","org.apache.commons.codec.binary","Base32InputStream","Base32InputStream",1,2,27,18,537.35,0.04,2,1,0,4,4,1,4.77,0,0,0,0,12,0,4,0,0,112.59,15
"No System Name","org.apache.commons.codec.binary","Base32OutputStream","Base32OutputStream",1,2,12,10,119.59,0.01,1,0,1,3,1,1,3.00,0,0,0,0,6,0,1,0,0,39.86,6
"No System Name","org.apache.commons.codec.binary","Base32OutputStream","Base32OutputStream",1,2,19,14,271.27,0.02,2,1,0,3,2,1,3.75,0,0,0,0,9,0,2,0,0,72.34,10
"No System Name","org.apache.commons.codec.binary","Base32OutputStream","Base32OutputStream",1,2,27,18,537.35,0.04,2,1,0,4,4,1,4.77,0,0,0,0,12,0,4,0,0,112.59,15
"No System Name","org.apache.commons.codec.binary","Base64","Base64",1,2,8,7,44.92,0.01,0,0,1,3,0,1,2.00,0,0,0,0,5,0,0,0,0,22.46,3
"No System Name","org.apache.commons.codec.binary","Base64","Base64",1,2,13,11,131.17,0.01,0,0,1,3,1,1,2.92,0,0,0,0,6,0,3,0,0,44.97,7
"No System Name","org.apache.commons.codec.binary","Base64","Base64",1,2,12,10,119.59,0.01,0,0,1,3,1,1,3.00,0,0,0,0,6,0,2,0,0,39.86,6
"No System Name","org.apache.commons.codec.binary","Base64","Base64",1,2,17,13,242.64,0.02,0,0,1,3,2,1,3.86,0,0,0,0,8,0,2,0,0,62.91,9
"No System Name","org.apache.commons.codec.binary","Base64","Base64",4,16,150,49,19202.31,0.28,4,3,1,24,3,1,22.80,0,0,2,1,78,0,34,0,5,842.21,72
"No System Name","org.apache.commons.codec.binary","Base64InputStream","Base64InputStream",1,2,12,10,119.59,0.01,1,0,1,3,1,1,3.00,0,0,0,0,6,0,1,0,0,39.86,6
"No System Name","org.apache.commons.codec.binary","Base64InputStream","Base64InputStream",1,2,19,14,271.27,0.02,2,1,0,3,2,1,3.75,0,0,0,0,9,0,2,0,0,72.34,10
"No System Name","org.apache.commons.codec.binary","Base64InputStream","Base64InputStream",1,2,27,18,537.35,0.04,2,1,0,4,4,1,4.77,0,0,0,0,12,0,4,0,0,112.59,15
"No System Name","org.apache.commons.codec.binary","Base64OutputStream","Base64OutputStream",1,2,12,10,119.59,0.01,1,0,1,3,1,1,3.00,0,0,0,0,6,0,1,0,0,39.86,6
"No System Name","org.apache.commons.codec.binary","Base64OutputStream","Base64OutputStream",1,2,19,14,271.27,0.02,2,1,0,3,2,1,3.75,0,0,0,0,9,0,2,0,0,72.34,10
"No System Name","org.apache.commons.codec.binary","Base64OutputStream","Base64OutputStream",1,2,27,18,537.35,0.04,2,1,0,4,4,1,4.77,0,0,0,0,12,0,4,0,0,112.59,15
"No System Name","org.apache.commons.codec.binary","BaseNCodec","BaseNCodec",1,2,24,13,416.30,0.03,0,0,1,4,4,1,4.69,0,0,0,0,9,0,5,0,0,88.81,15
"No System Name","org.apache.commons.codec.binary","BaseNCodec","BaseNCodec",1,7,70,25,6338.86,0.11,0,0,0,9,5,1,19.50,0,0,0,1,34,0,15,0,0,325.07,36
"No System Name","org.apache.commons.codec.binary","BaseNCodecInputStream","BaseNCodecInputStream",1,4,29,16,676.67,0.04,2,0,0,5,3,1,5.83,0,0,0,0,14,0,5,0,0,116.00,15
"No System Name","org.apache.commons.codec.binary","BaseNCodecOutputStream","BaseNCodecOutputStream",1,4,29,17,622.32,0.04,2,0,0,5,3,1,5.25,0,0,0,0,14,0,5,0,0,118.54,15
"No System Name","org.apache.commons.codec.language","DaitchMokotoffSoundex$Branch","Branch",1,4,18,12,225.85,0.02,1,1,0,5,0,1,3.50,0,0,0,0,11,0,3,0,0,64.53,7
"No System Name","org.apache.commons.codec.language","Caverphone","Caverphone",1,2,7,6,36.19,0.01,0,0,0,3,0,1,2.00,0,0,0,0,5,0,0,0,0,18.09,2
"No System Name","org.apache.commons.codec.language","ColognePhonetic$CologneBuffer","CologneBuffer",1,3,22,13,651.28,0.03,0,0,0,4,1,1,8.00,0,0,0,0,12,0,5,0,0,81.41,10
"No System Name","org.apache.commons.codec.language","ColognePhonetic$CologneBuffer","CologneBuffer",1,3,22,17,505.82,0.03,0,0,0,4,1,1,5.62,0,0,0,0,12,0,3,0,0,89.92,10
"No System Name","org.apache.commons.codec.language","ColognePhonetic$CologneInputBuffer","CologneInputBuffer",1,2,12,10,149.49,0.01,0,0,0,3,1,1,3.75,0,0,0,0,7,0,1,0,0,39.86,5
"No System Name","org.apache.commons.codec.language","ColognePhonetic$CologneOutputBuffer","CologneOutputBuffer",1,2,11,9,108.97,0.01,0,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
"No System Name","org.apache.commons.codec.binary","BaseNCodec$Context","Context",1,1,3,3,4.75,0.00,0,0,0,2,0,0,1.00,0,0,0,0,2,0,0,0,0,4.75,1
"No System Name","org.apache.commons.codec.language","DaitchMokotoffSoundex","DaitchMokotoffSoundex",1,2,8,7,44.92,0.01,0,0,1,3,0,1,2.00,0,0,0,0,5,0,0,0,0,22.46,3
"No System Name","org.apache.commons.codec.language","DaitchMokotoffSoundex","DaitchMokotoffSoundex",1,2,13,11,236.11,0.01,0,0,0,3,1,1,5.25,0,0,0,0,7,0,2,0,0,44.97,6
"No System Name","org.apache.commons.codec","DecoderException","DecoderException",1,2,7,6,36.19,0.01,0,0,0,3,0,1,2.00,0,0,0,0,5,0,0,0,0,18.09,2
"No System Name","org.apache.commons.codec","DecoderException","DecoderException",1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
"No System Name","org.apache.commons.codec","DecoderException","DecoderException",1,2,15,11,172.97,0.02,2,0,0,3,2,1,3.33,0,0,0,0,7,0,2,0,0,51.89,8
"No System Name","org.apache.commons.codec","DecoderException","DecoderException",1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
"No System Name","org.apache.commons.codec.language","DoubleMetaphone","DoubleMetaphone",1,2,7,6,36.19,0.01,0,0,0,3,0,1,2.00,0,0,0,0,5,0,0,0,0,18.09,2
"No System Name","org.apache.commons.codec.language","DoubleMetaphone$DoubleMetaphoneResult","DoubleMetaphoneResult",1,2,13,11,236.11,0.01,0,0,0,3,1,1,5.25,0,0,0,0,7,0,2,0,0,44.97,6
"No System Name","org.apache.commons.codec","EncoderException","EncoderException",1,2,7,6,36.19,0.01,0,0,0,3,0,1,2.00,0,0,0,0,5,0,0,0,0,18.09,2
"No System Name","org.apache.commons.codec","EncoderException","EncoderException",1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
"No System Name","org.apache.commons.codec","EncoderException","EncoderException",1,2,15,11,172.97,0.02,2,0,0,3,2,1,3.33,0,0,0,0,7,0,2,0,0,51.89,8
"No System Name","org.apache.commons.codec","EncoderException","EncoderException",1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
"No System Name","org.apache.commons.codec.binary","Hex","Hex",1,2,10,10,99.66,0.01,0,0,0,3,0,1,3.00,0,0,0,0,6,0,2,0,0,33.22,4
"No System Name","org.apache.commons.codec.binary","Hex","Hex",1,2,15,12,188.21,0.02,2,1,1,3,1,1,3.50,0,0,0,0,8,0,1,0,0,53.77,7
"No System Name","org.apache.commons.codec.binary","Hex","Hex",1,2,13,11,236.11,0.01,1,0,0,3,1,1,5.25,0,0,0,0,7,0,2,0,0,44.97,6
"No System Name","org.apache.commons.codec.digest","HmacAlgorithms","HmacAlgorithms",1,2,13,11,236.11,0.01,1,0,0,3,1,1,5.25,0,0,0,0,7,0,2,0,0,44.97,6
"No System Name","org.apache.commons.codec.language.bm","Lang","Lang",1,3,29,18,846.49,0.04,4,1,0,4,2,1,7.00,0,0,0,0,15,0,4,0,0,120.93,14
"No System Name","org.apache.commons.codec.language.bm","Lang$LangRule","LangRule",1,4,34,18,1205.11,0.05,3,0,0,5,3,1,8.50,0,0,0,0,17,0,6,0,0,141.78,17
"No System Name","org.apache.commons.codec.language.bm","LanguageGuessingTest","LanguageGuessingTest",1,4,31,13,1070.66,0.04,1,0,0,5,3,1,9.33,0,0,0,0,15,0,6,0,0,114.71,16
"No System Name","org.apache.commons.codec.language.bm","Languages","Languages",1,2,16,14,383.78,0.02,2,0,0,3,1,1,6.30,0,0,0,0,9,0,2,0,0,60.92,7
"No System Name","org.apache.commons.codec.digest","MessageDigestAlgorithms","MessageDigestAlgorithms",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.apache.commons.codec.language","Metaphone","Metaphone",1,2,7,6,36.19,0.01,0,0,0,3,0,1,2.00,0,0,0,0,5,0,0,0,0,18.09,2
"No System Name","org.apache.commons.codec.language.bm","NameType","NameType",1,2,12,10,179.38,0.01,1,0,0,3,1,0,4.50,0,0,0,0,6,0,2,0,0,39.86,6
"No System Name","org.apache.commons.codec.language","Nysiis","Nysiis",1,2,8,7,44.92,0.01,0,0,1,3,0,1,2.00,0,0,0,0,5,0,0,0,0,22.46,3
"No System Name","org.apache.commons.codec.language","Nysiis","Nysiis",1,2,13,11,236.11,0.01,0,0,0,3,1,1,5.25,0,0,0,0,7,0,2,0,0,44.97,6
"No System Name","org.apache.commons.codec.language.bm","Rule$Phoneme","Phoneme",1,3,27,16,702.00,0.04,3,1,0,4,2,1,6.50,0,0,0,0,14,0,4,0,0,108.00,13
"No System Name","org.apache.commons.codec.language.bm","Rule$Phoneme","Phoneme",1,3,29,13,689.87,0.04,1,1,1,4,2,1,6.43,0,0,0,0,14,0,7,0,0,107.31,15
"No System Name","org.apache.commons.codec.language.bm","Rule$Phoneme","Phoneme",1,3,32,15,708.45,0.04,2,1,1,4,3,1,5.67,0,0,0,0,15,0,6,0,0,125.02,17
"No System Name","org.apache.commons.codec.language.bm","PhoneticEngine$PhonemeBuilder","PhonemeBuilder",1,3,30,18,1016.42,0.04,2,2,0,4,1,1,8.12,0,0,0,0,17,0,3,0,0,125.10,13
"No System Name","org.apache.commons.codec.language.bm","PhoneticEngine$PhonemeBuilder","PhonemeBuilder",1,2,18,15,421.94,0.02,2,0,0,3,1,1,6.00,0,0,0,0,10,0,2,0,0,70.32,8
"No System Name","org.apache.commons.codec.language.bm","Rule$PhonemeList","PhonemeList",1,2,16,14,383.78,0.02,2,0,0,3,1,1,6.30,0,0,0,0,9,0,2,0,0,60.92,7
"No System Name","org.apache.commons.codec.language.bm","PhoneticEngine","PhoneticEngine",1,2,20,14,253.82,0.03,2,0,1,3,3,1,3.33,0,0,0,0,8,0,4,0,0,76.15,12
"No System Name","org.apache.commons.codec.language.bm","PhoneticEngine","PhoneticEngine",2,8,68,28,4045.39,0.11,4,2,0,11,4,1,12.38,0,0,1,0,35,0,13,0,1,326.90,33
"No System Name","org.apache.commons.codec.language.bm","PhoneticEngineTest","PhoneticEngineTest",1,7,58,20,2092.15,0.08,3,0,0,9,6,1,8.35,0,0,0,0,27,0,12,0,0,250.67,31
"No System Name","org.apache.commons.codec.net","QCodec","QCodec",1,2,10,9,79.25,0.01,1,0,1,3,0,1,2.50,0,0,0,0,6,0,1,0,0,31.70,4
"No System Name","org.apache.commons.codec.net","QCodec","QCodec",1,2,15,12,188.21,0.02,2,1,1,3,1,1,3.50,0,0,0,0,8,0,1,0,0,53.77,7
"No System Name","org.apache.commons.codec.net","QCodec","QCodec",1,3,16,12,281.06,0.02,1,0,0,4,1,1,4.90,0,0,0,0,9,0,2,0,0,57.36,7
"No System Name","org.apache.commons.codec.net","QuotedPrintableCodec","QuotedPrintableCodec",1,2,11,10,91.35,0.01,1,0,1,3,0,1,2.50,0,0,0,0,6,0,1,0,0,36.54,5
"No System Name","org.apache.commons.codec.net","QuotedPrintableCodec","QuotedPrintableCodec",1,2,14,12,175.66,0.02,1,0,1,3,1,1,3.50,0,0,0,0,7,0,2,0,0,50.19,7
"No System Name","org.apache.commons.codec.net","QuotedPrintableCodec","QuotedPrintableCodec",1,2,20,17,314.73,0.03,2,1,1,4,1,1,3.85,0,0,0,0,9,0,1,0,0,81.75,11
"No System Name","org.apache.commons.codec.net","QuotedPrintableCodec","QuotedPrintableCodec",1,2,12,10,119.59,0.01,1,0,1,3,1,1,3.00,0,0,0,0,6,0,1,0,0,39.86,6
"No System Name","org.apache.commons.codec.net","QuotedPrintableCodec","QuotedPrintableCodec",1,3,22,13,522.38,0.03,1,0,0,4,2,1,6.42,0,0,0,0,11,0,4,0,0,81.41,11
"No System Name","org.apache.commons.codec.language","RefinedSoundex","RefinedSoundex",1,2,10,10,99.66,0.01,0,0,0,3,0,1,3.00,0,0,0,0,6,0,2,0,0,33.22,4
"No System Name","org.apache.commons.codec.language","RefinedSoundex","RefinedSoundex",1,3,33,18,1169.66,0.05,1,1,0,4,1,1,8.50,0,0,0,0,16,0,7,0,0,137.61,17
"No System Name","org.apache.commons.codec.language","RefinedSoundex","RefinedSoundex",1,2,16,13,241.76,0.02,1,1,0,3,1,1,4.08,0,0,0,0,9,0,2,0,0,59.21,7
"No System Name","org.apache.commons.codec.language","DaitchMokotoffSoundex$Rule","Rule",1,5,52,16,2184.00,0.07,1,1,0,7,4,1,10.50,0,0,0,0,25,0,8,0,0,208.00,27
"No System Name","org.apache.commons.codec.language.bm","Rule","Rule",1,5,48,18,2001.56,0.07,2,0,1,6,4,1,10.00,0,0,0,0,23,0,8,0,0,200.16,25
"No System Name","org.apache.commons.codec.language.bm","RuleType","RuleType",1,2,12,10,179.38,0.01,1,0,0,3,1,0,4.50,0,0,0,0,6,0,2,0,0,39.86,6
"No System Name","org.apache.commons.codec.language.bm","PhoneticEngine$RulesApplication","RulesApplication",2,8,68,30,4210.11,0.11,7,1,0,11,5,1,12.62,0,0,1,0,35,0,11,0,1,333.67,33
"No System Name","org.apache.commons.codec.language.bm","Languages$SomeLanguages","SomeLanguages",1,2,20,16,462.86,0.03,3,1,0,3,1,1,5.79,0,0,0,0,11,0,2,0,0,80.00,9
"No System Name","org.apache.commons.codec.language","Soundex","Soundex",1,2,10,10,99.66,0.01,0,0,0,3,0,1,3.00,0,0,0,0,6,0,2,0,0,33.22,4
"No System Name","org.apache.commons.codec.language","Soundex","Soundex",1,3,33,18,1169.66,0.05,1,1,0,4,1,1,8.50,0,0,0,0,16,0,7,0,0,137.61,17
"No System Name","org.apache.commons.codec.language","Soundex","Soundex",1,2,16,13,241.76,0.02,1,1,0,3,1,1,4.08,0,0,0,0,9,0,2,0,0,59.21,7
"No System Name","org.apache.commons.codec","StringEncoderComparator","StringEncoderComparator",1,2,12,12,150.57,0.01,0,0,0,3,0,2,3.50,0,0,0,0,7,0,1,0,0,43.02,5
"No System Name","org.apache.commons.codec","StringEncoderComparator","StringEncoderComparator",1,2,13,11,236.11,0.01,1,0,0,3,1,1,5.25,0,0,0,0,7,0,2,0,0,44.97,6
"No System Name","org.apache.commons.codec.net","URLCodec","URLCodec",1,2,10,9,79.25,0.01,1,0,1,3,0,1,2.50,0,0,0,0,6,0,1,0,0,31.70,4
"No System Name","org.apache.commons.codec.net","URLCodec","URLCodec",1,3,16,12,281.06,0.02,1,0,0,4,1,1,4.90,0,0,0,0,9,0,2,0,0,57.36,7
"No System Name","org.apache.commons.codec.language","ColognePhonetic$CologneInputBuffer","addLeft",1,3,18,15,321.48,0.02,0,0,1,4,1,1,4.57,0,0,0,0,10,0,3,0,0,70.32,8
"No System Name","org.apache.commons.codec.language","ColognePhonetic$CologneOutputBuffer","addRight",1,3,17,14,345.20,0.02,0,0,0,4,1,1,5.33,0,0,0,0,9,0,4,0,0,64.73,8
"No System Name","org.apache.commons.codec.language","DoubleMetaphone$DoubleMetaphoneResult","append",1,3,16,11,184.50,0.02,0,0,2,4,1,1,3.33,0,0,0,0,8,0,2,0,0,55.35,8
"No System Name","org.apache.commons.codec.language","DoubleMetaphone$DoubleMetaphoneResult","append",1,3,19,12,243.27,0.02,0,0,2,4,2,1,3.57,0,0,0,0,9,0,2,0,0,68.11,10
"No System Name","org.apache.commons.codec.language.bm","PhoneticEngine$PhonemeBuilder","append",2,6,26,17,566.79,0.04,2,1,0,5,1,1,5.33,1,0,1,0,14,0,3,0,1,106.27,12
"No System Name","org.apache.commons.codec.language.bm","Rule$Phoneme","append",1,3,19,13,369.12,0.02,2,1,0,4,1,1,5.25,0,0,0,0,10,0,2,0,0,70.31,9
"No System Name","org.apache.commons.codec.language","DoubleMetaphone$DoubleMetaphoneResult","append",1,3,16,11,184.50,0.02,1,0,2,4,1,1,3.33,0,0,0,0,8,0,2,0,0,55.35,8
"No System Name","org.apache.commons.codec.language","DoubleMetaphone$DoubleMetaphoneResult","append",1,3,19,12,243.27,0.02,1,0,2,4,2,1,3.57,0,0,0,0,9,0,2,0,0,68.11,10
"No System Name","org.apache.commons.codec.language","DoubleMetaphone$DoubleMetaphoneResult","appendAlternate",2,3,29,17,684.88,0.04,0,2,0,5,1,1,5.78,0,0,1,0,16,0,4,0,1,118.54,13
"No System Name","org.apache.commons.codec.language","DoubleMetaphone$DoubleMetaphoneResult","appendAlternate",2,5,55,24,2667.21,0.08,1,4,0,8,1,1,10.58,0,0,1,1,30,0,9,0,2,252.17,25
"No System Name","org.apache.commons.codec.language","DoubleMetaphone$DoubleMetaphoneResult","appendPrimary",2,3,29,17,684.88,0.04,0,2,0,5,1,1,5.78,0,0,1,0,16,0,4,0,1,118.54,13
"No System Name","org.apache.commons.codec.language","DoubleMetaphone$DoubleMetaphoneResult","appendPrimary",2,5,55,24,2667.21,0.08,1,4,0,8,1,1,10.58,0,0,1,1,30,0,9,0,2,252.17,25
"No System Name","org.apache.commons.codec.language.bm","PhoneticEngine$PhonemeBuilder","apply",6,20,138,43,13090.56,0.25,6,11,0,19,2,1,17.48,2,0,5,3,79,0,18,0,5,748.82,59
"No System Name","org.apache.commons.codec.language.bm","PhoneticEngine","applyFinalRules",8,32,251,67,33449.36,0.51,9,23,0,35,2,1,21.97,3,0,3,8,140,0,39,0,8,1522.59,111
"No System Name","org.apache.commons.codec.digest","Md5Crypt","apr1Crypt",1,2,22,18,573.36,0.03,2,1,1,3,1,2,6.25,0,0,0,0,12,0,2,0,0,91.74,10
"No System Name","org.apache.commons.codec.digest","Md5Crypt","apr1Crypt",2,4,40,25,2647.00,0.06,2,2,0,6,2,2,14.25,0,0,1,0,21,0,9,0,1,185.75,19
"No System Name","org.apache.commons.codec.digest","Md5Crypt","apr1Crypt",1,2,20,14,456.88,0.03,2,1,1,3,1,2,6.00,0,0,0,0,11,0,2,0,0,76.15,9
"No System Name","org.apache.commons.codec.digest","Md5Crypt","apr1Crypt",1,2,24,15,642.96,0.03,2,1,1,3,2,2,6.86,0,0,0,0,12,0,3,0,0,93.77,12
"No System Name","org.apache.commons.codec.language","ColognePhonetic","arrayContains",3,8,33,20,1390.58,0.05,0,0,0,8,2,2,9.75,1,0,2,0,20,0,3,0,2,142.62,13
"No System Name","org.apache.commons.codec.binary","BinaryCodecTest","assertDecodeObject",3,12,133,29,13226.28,0.22,3,4,1,17,2,0,20.47,0,0,1,1,75,1,22,7,4,646.11,58
"No System Name","org.apache.commons.codec.language","DoubleMetaphoneTest","assertDoubleMetaphone",2,7,76,25,3672.71,0.12,3,2,3,10,2,1,10.41,0,1,1,0,39,0,9,1,2,352.93,37
"No System Name","org.apache.commons.codec.language","DoubleMetaphoneTest","assertDoubleMetaphoneAlt",1,2,24,16,374.40,0.03,1,1,2,3,2,1,3.90,0,0,0,0,11,0,2,0,0,96.00,13
"No System Name","org.apache.commons.codec.language","NysiisTest","assertEncodings",2,6,43,26,1732.45,0.07,3,2,0,5,1,1,8.57,1,0,1,0,23,1,5,0,1,202.12,20
"No System Name","org.apache.commons.codec.net","RFC1522CodecTest","assertExpectedDecoderException",2,5,36,23,1119.58,0.05,4,2,1,8,1,1,6.88,0,1,1,1,21,1,2,0,2,162.85,15
"No System Name","org.apache.commons.codec.language","MetaphoneTest","assertIsMetaphoneEqual",4,15,67,23,3613.63,0.10,1,1,2,11,2,1,11.92,3,0,2,0,36,0,9,0,3,303.08,31
"No System Name","org.apache.commons.codec.language","MetaphoneTest","assertMetaphoneEqual",2,11,79,28,4669.07,0.13,1,1,3,10,1,1,12.29,1,0,1,3,41,0,12,0,1,379.78,38
"No System Name","org.apache.commons.codec.language.bm","BeiderMorseEncoderTest","assertNotEmpty",1,2,28,19,520.37,0.04,4,3,0,3,2,1,4.38,0,0,0,0,13,1,3,0,0,118.94,15
"No System Name","org.apache.commons.codec.binary","BaseNCodecInputStream","available",1,2,18,18,375.29,0.03,1,0,0,3,0,2,5.00,0,0,0,0,10,1,2,0,0,75.06,8
"No System Name","org.apache.commons.codec.binary","BaseNCodec","available",1,2,24,19,679.67,0.03,1,0,0,3,1,0,6.67,0,0,0,0,12,0,6,0,0,101.95,12
"No System Name","org.apache.commons.codec.digest","B64","b64from24bit",2,6,74,37,3758.62,0.13,1,2,0,9,5,1,9.75,1,0,1,2,38,0,9,0,1,385.50,36
"No System Name","org.apache.commons.codec.digest","UnixCrypt","body",3,40,262,45,61151.78,0.48,0,0,2,37,3,2,42.50,2,0,2,7,122,0,72,0,2,1438.87,140
"No System Name","org.apache.commons.codec.digest","UnixCrypt","byteToUnsigned",1,3,26,19,1136.02,0.04,0,0,0,4,1,2,10.29,0,0,0,1,14,0,4,0,0,110.45,12
"No System Name","org.apache.commons.codec.binary","Base32TestData","bytesContain",3,8,32,19,1214.91,0.05,0,0,0,6,2,1,8.94,1,0,2,0,19,0,3,0,2,135.93,13
"No System Name","org.apache.commons.codec.binary","Base64TestData","bytesContain",3,8,32,19,1214.91,0.05,0,0,0,6,2,1,8.94,1,0,2,0,19,0,3,0,2,135.93,13
"No System Name","org.apache.commons.codec.language.bm","CacheSubSequencePerformanceTest","cacheSubSequence",3,3,124,32,14770.59,0.21,1,2,0,25,1,1,23.82,0,0,0,1,70,0,2,0,0,620.00,54
"No System Name","org.apache.commons.codec.language","Caverphone","caverphone",1,2,17,13,293.57,0.02,1,1,0,3,1,1,4.67,0,0,0,0,9,0,2,0,0,62.91,8
"No System Name","org.apache.commons.codec.language.bm","CacheSubSequencePerformanceTest$CharSequence","charAt",1,2,17,14,345.20,0.02,0,1,0,3,1,2,5.33,0,0,0,0,9,0,2,0,0,64.73,8
"No System Name","org.apache.commons.codec.language","DoubleMetaphone","charAt",2,4,36,21,1391.49,0.05,2,2,0,6,2,1,8.80,0,0,1,0,20,0,6,0,1,158.12,16
"No System Name","org.apache.commons.codec.binary","HexTest","charsetSanityCheck",6,17,116,35,11156.19,0.20,3,3,1,24,1,1,18.75,0,2,2,4,66,0,17,0,6,595.00,50
"No System Name","org.apache.commons.codec.binary","HexTest","checkDecodeHexCharArrayOddCharacters",2,4,27,19,567.74,0.04,2,1,1,7,1,1,4.95,0,1,1,0,16,0,1,0,2,114.69,11
"No System Name","org.apache.commons.codec.language","DoubleMetaphone2Test","checkDoubleMetaphone",2,7,61,30,3092.98,0.10,1,1,2,6,2,1,10.33,1,0,1,2,30,0,13,0,1,299.32,31
"No System Name","org.apache.commons.codec","StringEncoderAbstractTest","checkEncoding",1,2,30,20,691.51,0.04,3,2,1,3,2,1,5.33,0,0,0,0,14,1,3,0,0,129.66,16
"No System Name","org.apache.commons.codec","StringEncoderAbstractTest","checkEncodingVariations",2,6,29,19,958.14,0.04,2,0,1,5,2,1,7.78,1,0,1,0,15,1,3,0,1,123.19,14
"No System Name","org.apache.commons.codec","StringEncoderAbstractTest","checkEncodings",2,6,32,20,968.11,0.05,2,0,1,5,1,1,7.00,1,0,1,0,18,1,3,0,1,138.30,14
"No System Name","org.apache.commons.codec.language","SoundexUtils","clean",5,15,122,36,13623.79,0.21,2,6,0,17,1,1,21.60,1,0,2,4,68,0,27,0,4,630.73,54
"No System Name","org.apache.commons.codec.language","DoubleMetaphone","cleanInput",3,7,48,21,1581.23,0.07,1,3,0,10,1,1,7.50,0,0,1,0,28,0,9,0,2,210.83,20
"No System Name","org.apache.commons.codec.language","MatchRatingApproachEncoder","cleanName",2,11,65,28,2951.18,0.10,2,2,1,10,1,0,9.44,1,0,1,2,31,0,13,0,1,312.48,34
"No System Name","org.apache.commons.codec.language","DaitchMokotoffSoundex","cleanup",4,13,74,31,4679.68,0.12,3,8,0,14,1,1,12.76,1,0,2,1,43,0,13,0,3,366.61,31
"No System Name","org.apache.commons.codec.binary","BaseNCodecOutputStream","close",1,4,20,14,304.59,0.03,1,1,2,5,0,2,4.00,0,0,0,0,12,1,1,0,0,76.15,8
"No System Name","org.apache.commons.codec.language","ColognePhonetic","colognePhonetic",22,59,416,83,82734.22,0.88,3,10,2,74,1,1,31.20,1,0,4,8,243,0,84,0,26,2652.02,173
"No System Name","org.apache.commons.codec","StringEncoderComparator","compare",2,8,91,33,6257.44,0.15,4,2,0,12,2,2,13.63,0,1,1,3,54,0,9,2,2,459.04,37
"No System Name","org.apache.commons.codec.language","DaitchMokotoffSoundex$Comparator<Rule>","compare",1,2,24,16,678.86,0.03,1,1,0,3,2,2,7.07,0,0,0,0,13,0,2,0,0,96.00,11
