System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.junit.rules","DisableOnDebugTest$AbstractDisableOnDebugTest","AbstractDisableOnDebugTest",1,2,21,17,434.55,0.03,4,2,0,4,1,1,5.06,0,0,0,0,12,0,2,0,0,85.84,9
"No System Name","junit.extensions","ActiveTestSuite","ActiveTestSuite",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","junit.extensions","ActiveTestSuite","ActiveTestSuite",1,2,15,13,266.43,0.02,3,0,0,3,1,1,4.80,0,0,0,0,9,0,1,0,0,55.51,6
"No System Name","junit.extensions","ActiveTestSuite","ActiveTestSuite",1,2,18,15,361.67,0.02,4,0,0,3,2,1,5.14,0,0,0,0,9,0,2,0,0,70.32,9
"No System Name","junit.extensions","ActiveTestSuite","ActiveTestSuite",1,2,10,8,75.00,0.01,1,0,0,3,1,1,2.50,0,0,0,0,5,0,1,0,0,30.00,5
"No System Name","org.junit.tests.running.classes","ParameterizedTestTest$AdditionTest","AdditionTest",1,4,28,12,803.03,0.03,0,0,0,5,3,1,8.00,0,0,0,0,12,0,6,0,0,100.38,16
"No System Name","org.junit.internal.builders","AllDefaultPossibilitiesBuilder","AllDefaultPossibilitiesBuilder",1,2,12,10,179.38,0.01,0,0,0,3,1,1,4.50,0,0,0,0,6,0,2,0,0,39.86,6
"No System Name","org.junit.experimental.theories.internal","AllMembersSupplier","AllMembersSupplier",1,2,10,9,99.06,0.01,1,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.runners","AllTests","AllTests",1,2,15,13,266.43,0.02,2,0,0,3,1,1,4.80,0,0,0,0,9,0,1,0,0,55.51,6
"No System Name","org.junit.internal.builders","AnnotatedBuilder","AnnotatedBuilder",1,2,12,10,179.38,0.01,1,0,0,3,1,1,4.50,0,0,0,0,6,0,2,0,0,39.86,6
"No System Name","org.junit.internal","ArrayComparisonFailure","ArrayComparisonFailure",1,4,24,17,374.56,0.03,2,0,2,5,3,1,3.82,0,0,0,0,10,0,4,0,0,98.10,14
"No System Name","junit.framework","Assert","Assert",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit","Assert","Assert",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","junit.framework","AssertionFailedError","AssertionFailedError",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","junit.framework","AssertionFailedError","AssertionFailedError",1,2,12,9,91.29,0.01,1,0,1,3,1,1,2.40,0,0,0,0,6,0,1,0,0,38.04,6
"No System Name","org.junit.experimental.theories.internal","Assignments","Assignments",1,4,34,17,1111.79,0.05,4,0,0,6,3,1,8.00,0,0,0,0,16,0,6,0,0,138.97,18
"No System Name","org.junit","Assume","Assume",1,1,6,6,31.02,0.01,0,0,0,2,0,2,2.00,0,0,0,0,4,0,0,0,0,15.51,2
"No System Name","org.junit.tests.experimental","AssumptionTest$AssumptionFailureInConstructor","AssumptionFailureInConstructor",1,2,8,7,44.92,0.01,0,0,1,3,0,1,2.00,0,0,0,0,5,0,0,0,0,22.46,3
"No System Name","org.junit","AssumptionViolatedException","AssumptionViolatedException",1,2,19,12,340.57,0.02,2,0,0,3,2,1,5.00,0,0,0,0,9,0,2,0,0,68.11,10
"No System Name","org.junit.internal","AssumptionViolatedException","AssumptionViolatedException",1,2,20,17,399.66,0.03,3,0,1,3,2,2,4.89,0,0,0,0,9,0,2,0,0,81.75,11
"No System Name","org.junit","AssumptionViolatedException","AssumptionViolatedException",1,2,10,8,75.00,0.01,1,0,0,3,1,1,2.50,0,0,0,0,5,0,1,0,0,30.00,5
"No System Name","org.junit.internal","AssumptionViolatedException","AssumptionViolatedException",1,2,15,12,172.85,0.02,1,0,1,3,1,2,3.21,0,0,0,0,6,0,1,0,0,53.77,9
"No System Name","org.junit","AssumptionViolatedException","AssumptionViolatedException",1,2,22,14,408.34,0.03,3,0,0,3,3,1,4.88,0,0,0,0,9,0,3,0,0,83.76,13
"No System Name","org.junit.internal","AssumptionViolatedException","AssumptionViolatedException",2,7,53,29,2453.57,0.09,5,0,1,9,4,2,9.53,0,0,1,0,26,0,10,1,1,257.47,27
"No System Name","org.junit.internal","AssumptionViolatedException","AssumptionViolatedException",1,2,22,18,477.04,0.03,4,0,1,3,3,2,5.20,0,0,0,0,9,0,3,0,0,91.74,13
"No System Name","org.junit","AssumptionViolatedException","AssumptionViolatedException",1,2,13,10,115.16,0.01,2,0,0,3,2,1,2.67,0,0,0,0,5,0,2,0,0,43.19,8
"No System Name","org.junit.internal","AssumptionViolatedException","AssumptionViolatedException",1,3,21,15,266.65,0.03,2,0,2,4,2,2,3.25,0,0,0,0,8,0,2,0,0,82.04,13
"No System Name","org.junit.tests.running.classes","ParentRunnerTest$FruitTest","Banana",1,2,11,11,114.16,0.01,0,0,0,3,0,2,3.00,0,0,0,0,6,0,1,0,0,38.05,5
"No System Name","org.junit.tests.running.classes","ParameterizedTestTest$BeforeAndAfter","BeforeAndAfter",1,1,6,6,23.26,0.01,0,0,0,2,1,1,1.50,0,0,0,0,3,0,0,0,0,15.51,3
"No System Name","org.junit.runners","BlockJUnit4ClassRunner","BlockJUnit4ClassRunner",1,2,15,13,266.43,0.02,2,0,0,3,1,1,4.80,0,0,0,0,9,0,1,0,0,55.51,6
"No System Name","org.junit.runners.parameterized","BlockJUnit4ClassRunnerWithParameters","BlockJUnit4ClassRunnerWithParameters",1,4,45,23,1243.17,0.07,2,7,0,7,1,1,6.11,0,0,0,0,26,0,6,0,0,203.56,19
"No System Name","org.junit.internal.runners.statements","FailOnTimeout$Builder","Builder",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit.rules","TemporaryFolder$Builder","Builder",1,1,4,4,12.00,0.00,0,0,0,1,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit.rules","Timeout$Builder","Builder",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit.internal.runners.rules","RuleMemberValidator$Builder","Builder",1,4,34,21,1149.91,0.05,4,1,0,5,1,1,7.70,0,0,0,0,20,0,4,0,0,149.34,14
"No System Name","org.junit.tests.validation","FailedConstructionTest$CantConstruct","CantConstruct",1,2,9,8,81.00,0.01,1,1,0,3,0,1,3.00,0,0,0,0,7,0,0,0,0,27.00,2
"No System Name","org.junit.tests.junit3compatibility","InitializationErrorForwardCompatibilityTest$CantInitialize","CantInitialize",1,2,17,15,398.50,0.02,3,1,0,3,1,1,6.00,0,0,0,0,11,0,1,0,0,66.42,6
"No System Name","org.junit.experimental.categories","Categories","Categories",2,9,82,34,5548.39,0.14,7,2,5,12,2,1,13.30,0,1,1,4,44,0,11,0,2,417.17,38
"No System Name","org.junit.experimental.categories","Categories$CategoryFilter","CategoryFilter",1,5,44,21,1248.77,0.06,3,0,1,7,4,1,6.46,0,0,0,0,23,0,8,0,0,193.26,21
"No System Name","org.junit.internal.requests","ClassRequest","ClassRequest",1,2,14,12,210.80,0.02,2,0,1,3,1,1,4.20,0,0,0,0,8,0,1,0,0,50.19,6
"No System Name","org.junit.internal.requests","ClassRequest","ClassRequest",1,3,23,16,650.57,0.03,2,0,0,4,2,1,7.07,0,0,0,0,12,0,4,0,0,92.00,11
"No System Name","org.junit.internal.runners","ClassRoadie","ClassRoadie",1,5,36,16,907.20,0.05,4,0,0,7,4,1,6.30,0,0,0,0,15,0,8,0,0,144.00,21
"No System Name","org.junit.internal","Classes","Classes",1,1,6,6,31.02,0.01,0,0,0,2,0,2,2.00,0,0,0,0,4,0,0,0,0,15.51,2
"No System Name","org.junit.runner","JUnitCommandLineParseResult$CommandLineParserError","CommandLineParserError",1,2,10,8,75.00,0.01,1,0,0,3,1,1,2.50,0,0,0,0,5,0,1,0,0,30.00,5
"No System Name","junit.framework","ComparisonCompactor","ComparisonCompactor",1,4,22,14,302.47,0.03,1,0,0,5,3,1,3.61,0,0,0,0,9,0,6,0,0,83.76,13
"No System Name","org.junit","ComparisonFailure$ComparisonCompactor","ComparisonCompactor",1,4,28,13,710.48,0.03,1,0,0,5,3,1,6.86,0,0,0,0,12,0,6,0,0,103.61,16
"No System Name","junit.framework","ComparisonFailure","ComparisonFailure",1,4,22,13,330.73,0.03,1,0,0,5,3,1,4.06,0,0,0,0,9,0,5,0,0,81.41,13
"No System Name","org.junit","ComparisonFailure","ComparisonFailure",1,4,26,15,507.90,0.03,1,0,0,5,3,1,5.00,0,0,0,0,11,0,5,0,0,101.58,15
"No System Name","org.junit.tests.assertion","ComparisonFailureTest","ComparisonFailureTest",1,4,22,13,330.73,0.03,1,0,0,5,3,1,4.06,0,0,0,0,9,0,6,0,0,81.41,13
"No System Name","org.junit.tests.running.methods","TestMethodTest$ConstructorParameter","ConstructorParameter",1,1,6,6,23.26,0.01,1,0,0,2,1,1,1.50,0,0,0,0,3,0,0,0,0,15.51,3
"No System Name","org.junit.experimental.theories","PotentialAssignment$CouldNotGenerateValueException","CouldNotGenerateValueException",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit.experimental.theories","PotentialAssignment$CouldNotGenerateValueException","CouldNotGenerateValueException",1,2,10,8,75.00,0.01,1,0,0,3,1,1,2.50,0,0,0,0,5,0,1,0,0,30.00,5
"No System Name","org.junit.experimental.max","CouldNotReadCoreException","CouldNotReadCoreException",1,2,10,8,75.00,0.01,1,0,0,3,1,1,2.50,0,0,0,0,5,0,1,0,0,30.00,5
"No System Name","org.junit.tests.experimental.rules","BlockJUnit4ClassRunnerOverrideTest$CreateTestDefersToNoArgCreateTestRunner","CreateTestDefersToNoArgCreateTestRunner",1,3,26,19,852.01,0.04,3,1,0,4,1,1,7.71,0,0,0,0,17,0,2,0,0,110.45,9
"No System Name","org.junit.runners","CustomBlockJUnit4ClassRunnerTest$CustomBlockJUnit4ClassRunner","CustomBlockJUnit4ClassRunner",1,2,14,12,210.80,0.02,2,0,0,3,1,0,4.20,0,0,0,0,8,0,1,0,0,50.19,6
"No System Name","org.junit.runner","Description","Description",3,9,74,35,4554.80,0.13,6,2,0,14,4,1,12.00,0,0,1,0,42,0,11,0,2,379.57,32
"No System Name","org.junit.runner","Description","Description",1,2,21,16,504.00,0.03,4,0,1,3,3,1,6.00,0,0,0,0,9,0,4,0,0,84.00,12
"No System Name","org.junit","ComparisonFailure$ComparisonCompactor$DiffExtractor","DiffExtractor",1,3,15,8,225.00,0.01,0,0,2,4,0,1,5.00,0,0,0,0,9,0,3,0,0,45.00,6
"No System Name","org.junit.tests.experimental.theories.runner","SuccessfulWithDataPointFields$DifferentTypesInConstructor","DifferentTypesInConstructor",1,1,6,6,23.26,0.01,0,0,0,2,1,1,1.50,0,0,0,0,3,0,0,0,0,15.51,3
"No System Name","org.junit.rules","DisableOnDebug","DisableOnDebug",1,2,17,12,174.13,0.02,2,1,1,4,1,1,2.86,0,0,0,0,9,0,1,0,0,60.94,8
"No System Name","org.junit.rules","DisableOnDebug","DisableOnDebug",1,3,22,16,410.67,0.03,3,0,1,4,2,0,4.67,0,0,0,0,10,0,4,0,0,88.00,12
"No System Name","junit.tests.framework","TestImplementorTest$DoubleTestCase","DoubleTestCase",1,2,10,9,99.06,0.01,1,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.runner","FilterFactoriesTest$DummyFilter","DummyFilter",1,2,10,9,99.06,0.01,1,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.internal.runners.model","EachTestNotifier","EachTestNotifier",1,3,20,12,394.35,0.02,2,0,0,4,2,1,5.50,0,0,0,0,9,0,4,0,0,71.70,11
"No System Name","org.junit.experimental.runners","Enclosed","Enclosed",1,2,24,18,600.47,0.03,3,1,1,3,2,1,6.00,0,0,0,0,12,0,3,0,0,100.08,12
"No System Name","org.junit.experimental.theories.internal","EnumSupplier","EnumSupplier",1,2,15,13,374.67,0.02,2,0,0,3,1,1,6.75,0,0,0,0,9,0,2,0,0,55.51,6
"No System Name","org.junit.internal.runners","ErrorReportingRunner","ErrorReportingRunner",1,2,23,15,606.54,0.03,3,1,1,3,2,1,6.75,0,0,0,0,14,0,2,0,0,89.86,9
"No System Name","org.junit.internal.runners","ErrorReportingRunner","ErrorReportingRunner",4,11,64,33,4287.74,0.11,4,1,2,12,2,1,13.28,1,0,2,0,39,0,9,0,3,322.84,25
"No System Name","org.junit.tests.running.methods","ParameterizedTestMethodTest$EverythingWrong","EverythingWrong",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit.tests.running.methods","TestMethodTest$EverythingWrong","EverythingWrong",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit.runner.notification","ConcurrentRunNotifierTest$ExaminedListener","ExaminedListener",1,2,11,9,130.76,0.01,0,0,0,3,1,0,3.75,0,0,0,0,5,0,2,0,0,34.87,6
"No System Name","org.junit.tests.running.classes","RunWithTest$ExampleRunner","ExampleRunner",1,2,13,13,192.42,0.02,2,0,0,3,1,1,4.00,0,0,0,0,8,0,1,0,0,48.11,5
"No System Name","org.junit.tests.running.classes","ParentRunnerTest$Exclude","Exclude",1,2,12,10,179.38,0.01,1,0,0,3,1,1,4.50,0,0,0,0,6,0,2,0,0,39.86,6
"No System Name","org.junit.experimental.categories","ExcludeCategories$ExcludesAny","ExcludesAny",1,2,25,14,507.65,0.03,4,1,1,3,1,1,5.33,0,0,0,0,17,0,1,0,0,95.18,8
"No System Name","org.junit.experimental.categories","ExcludeCategories$ExcludesAny","ExcludesAny",1,2,19,14,325.53,0.02,3,0,0,3,1,1,4.50,0,0,0,0,10,0,1,0,0,72.34,9
"No System Name","org.junit.tests.running.core","MainRunner$ExitException","ExitException",1,3,16,12,229.44,0.02,0,0,0,4,1,1,4.00,0,0,0,0,8,0,2,0,0,57.36,8
"No System Name","org.junit.internal.runners.statements","ExpectException","ExpectException",1,3,25,17,875.88,0.03,4,0,0,4,2,1,8.57,0,0,0,0,13,0,4,0,0,102.19,12
"No System Name","org.junit.rules","ExpectedException","ExpectedException",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit.tests.assertion","MultipleFailureExceptionTest$ExpectedException","ExpectedException",1,2,10,8,75.00,0.01,1,0,0,3,1,1,2.50,0,0,0,0,5,0,1,0,0,30.00,5
"No System Name","org.junit.rules","ExpectedException$ExpectedExceptionStatement","ExpectedExceptionStatement",1,2,10,9,99.06,0.01,1,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.tests.experimental.rules","ExpectedExceptionTest","ExpectedExceptionTest",1,3,26,16,802.29,0.03,4,0,0,5,2,1,7.71,0,0,0,0,14,0,4,0,0,104.00,12
"No System Name","org.junit.internal.runners.statements","Fail","Fail",1,2,10,9,99.06,0.01,1,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.internal.runners.statements","FailOnTimeout","FailOnTimeout",1,5,30,16,576.00,0.04,2,0,0,6,2,1,4.80,0,0,0,0,14,0,11,0,0,120.00,16
"No System Name","org.junit.internal.runners.statements","FailOnTimeout","FailOnTimeout",1,2,23,17,333.31,0.03,2,1,2,3,2,2,3.55,0,0,0,0,10,0,3,0,0,94.01,13
"No System Name","org.junit.runner.notification","Failure","Failure",1,3,20,14,314.11,0.03,2,0,0,4,2,1,4.12,0,0,0,0,9,0,4,0,0,76.15,11
"No System Name","org.junit.experimental.results","FailureList","FailureList",1,2,15,13,310.84,0.02,2,0,0,3,1,1,5.60,0,0,0,0,8,0,2,0,0,55.51,7
"No System Name","org.junit.tests.validation","BadlyFormedClassesTest$FaultyConstructor","FaultyConstructor",1,2,12,10,186.03,0.01,1,1,0,3,0,1,4.67,0,0,0,0,8,0,0,0,0,39.86,4
"No System Name","org.junit.runner","FilterFactoryParams","FilterFactoryParams",2,5,35,19,1635.45,0.05,3,1,0,7,2,1,11.00,0,0,1,0,19,0,6,0,1,148.68,16
"No System Name","org.junit.runner","FilterFactory$FilterNotCreatedException","FilterNotCreatedException",1,2,14,10,162.77,0.02,1,1,0,3,1,1,3.50,0,0,0,0,7,0,2,0,0,46.51,7
"No System Name","org.junit.internal.requests","FilterRequest","FilterRequest",1,3,20,13,348.90,0.02,2,0,0,4,2,1,4.71,0,0,0,0,9,0,4,0,0,74.01,11
"No System Name","org.junit.tests.manipulation","FilterableTest$FilteredRunner","FilteredRunner",1,3,52,31,1953.60,0.09,3,1,1,13,1,1,7.58,0,0,0,0,31,0,1,0,0,257.62,21
"No System Name","org.junit.tests.manipulation","FilterableTest$FilteredTest","FilteredTest",1,1,6,6,23.26,0.01,0,0,0,2,1,1,1.50,0,0,0,0,3,0,0,0,0,15.51,3
"No System Name","org.junit.runners.model","FrameworkField","FrameworkField",2,4,23,16,591.43,0.03,2,1,0,7,1,0,6.43,0,0,1,0,13,0,3,0,1,92.00,10
"No System Name","org.junit.runners.model","FrameworkMethod","FrameworkMethod",2,4,24,17,700.71,0.03,2,1,0,7,1,1,7.14,0,0,1,0,14,0,3,0,1,98.10,10
"No System Name","org.junit.tests.experimental.theories.extendingwithstubs","Guesser$GuessMap","GuessMap",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit.tests.experimental.theories.extendingwithstubs","Guesser$GuessMap","GuessMap",1,2,10,7,93.58,0.01,1,0,0,3,1,1,3.33,0,0,0,0,5,0,1,0,0,28.07,5
"No System Name","org.junit.tests.experimental.theories.extendingwithstubs","Guesser","Guesser",1,2,18,15,369.20,0.02,4,1,1,3,1,1,5.25,0,0,0,0,11,0,1,0,0,70.32,7
"No System Name","org.junit.tests.experimental.theories.extendingwithstubs","Guesser","Guesser",1,3,25,18,781.86,0.03,4,0,0,4,2,1,7.50,0,0,0,0,13,0,4,0,0,104.25,12
"No System Name","org.junit.tests.experimental.theories.internal","AllMembersSupplierTest$HasDataPointsFieldWithNullValue","HasDataPointsFieldWithNullValue",1,1,6,6,23.26,0.01,1,0,0,2,1,1,1.50,0,0,0,0,3,0,0,0,0,15.51,3
"No System Name","org.junit.tests.experimental.theories.internal","AllMembersSupplierTest$HasDataPointsMethodWithNullValue","HasDataPointsMethodWithNullValue",1,1,6,6,23.26,0.01,1,0,0,2,1,1,1.50,0,0,0,0,3,0,0,0,0,15.51,3
"No System Name","org.junit.tests.experimental.theories.internal","AllMembersSupplierTest$HasFailingDataPointsArrayMethod","HasFailingDataPointsArrayMethod",1,1,6,6,23.26,0.01,1,0,0,2,1,1,1.50,0,0,0,0,3,0,0,0,0,15.51,3
"No System Name","org.junit.tests.experimental.theories.runner","WithExtendedParameterSources$DataPointMalformedArrayMethods","INTS",1,2,18,15,369.20,0.02,0,0,0,3,0,3,5.25,0,0,0,0,11,0,0,0,0,70.32,7
"No System Name","org.junit.internal.builders","IgnoredClassRunner","IgnoredClassRunner",1,2,13,12,233.02,0.02,2,0,0,3,1,1,5.00,0,0,0,0,8,0,2,0,0,46.60,5
"No System Name","org.junit.experimental.categories","IncludeCategories$IncludesAny","IncludesAny",1,2,25,14,507.65,0.03,4,1,1,3,1,1,5.33,0,0,0,0,17,0,1,0,0,95.18,8
"No System Name","org.junit.experimental.categories","IncludeCategories$IncludesAny","IncludesAny",1,2,19,14,325.53,0.02,3,0,0,3,1,1,4.50,0,0,0,0,10,0,1,0,0,72.34,9
"No System Name","org.junit.internal","InexactComparisonCriteria","InexactComparisonCriteria",1,2,10,9,99.06,0.01,0,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.internal","InexactComparisonCriteria","InexactComparisonCriteria",1,2,10,9,99.06,0.01,0,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.internal.runners","InitializationError","InitializationError",1,2,13,10,129.56,0.01,2,1,1,3,1,1,3.00,0,0,0,0,7,0,1,0,0,43.19,6
"No System Name","org.junit.runners.model","InitializationError","InitializationError",1,2,13,10,129.56,0.01,2,1,1,3,1,1,3.00,0,0,0,0,7,0,1,0,0,43.19,6
"No System Name","org.junit.runners.model","InitializationError","InitializationError",1,2,14,11,141.26,0.02,2,1,1,3,1,1,2.92,0,0,0,0,7,0,1,0,0,48.43,7
"No System Name","org.junit.internal.runners","InitializationError","InitializationError",1,2,15,12,188.21,0.02,2,1,1,3,1,1,3.50,0,0,0,0,8,0,1,0,0,53.77,7
"No System Name","org.junit.internal.runners","InitializationError","InitializationError",1,2,15,14,266.51,0.02,2,0,0,3,1,1,4.67,0,0,0,0,8,0,2,0,0,57.11,7
"No System Name","org.junit.runners.model","InitializationError","InitializationError",1,2,15,14,266.51,0.02,2,0,0,3,1,1,4.67,0,0,0,0,8,0,2,0,0,57.11,7
"No System Name","org.junit.tests.junit3compatibility","InitializationErrorForwardCompatibilityTest$InitializesWithError","InitializesWithError",1,3,20,15,546.96,0.03,3,1,0,4,1,1,7.00,0,0,0,0,13,0,1,0,0,78.14,7
"No System Name","org.junit.internal.builders","AnnotatedBuilderTest$InnerRunner","InnerRunner",1,2,13,11,196.76,0.01,2,0,0,3,1,1,4.38,0,0,0,0,8,0,1,0,0,44.97,5
"No System Name","org.junit.internal.builders","AnnotatedBuilderTest$InnerRunner","InnerRunner",1,2,16,13,276.30,0.02,3,0,0,3,2,1,4.67,0,0,0,0,8,0,2,0,0,59.21,8
"No System Name","org.junit.tests.assertion","AssertionTest","IntegerDoesNotEqualLong",1,2,24,18,500.39,0.03,2,2,1,3,0,2,5.00,0,0,0,0,14,0,0,0,0,100.08,10
"No System Name","org.junit.internal.runners.statements","InvokeMethod","InvokeMethod",1,3,20,12,394.35,0.02,2,0,0,4,2,1,5.50,0,0,0,0,9,0,4,0,0,71.70,11
"No System Name","org.junit.internal.runners","JUnit38ClassRunner","JUnit38ClassRunner",1,2,22,17,513.85,0.03,4,2,1,3,1,1,5.71,0,0,0,0,14,0,1,0,0,89.92,8
"No System Name","org.junit.internal.runners","JUnit38ClassRunner","JUnit38ClassRunner",1,3,13,9,98.90,0.01,1,0,1,4,1,1,2.40,0,0,0,0,7,0,1,0,0,41.21,6
"No System Name","org.junit.runners","JUnit4","JUnit4",1,2,15,13,266.43,0.02,2,0,0,3,1,1,4.80,0,0,0,0,9,0,1,0,0,55.51,6
"No System Name","org.junit.internal.runners","JUnit4ClassRunner","JUnit4ClassRunner",1,4,26,19,613.59,0.04,3,1,2,5,1,1,5.56,0,0,0,0,16,0,3,0,0,110.45,10
"No System Name","junit.framework","JUnit4TestAdapter","JUnit4TestAdapter",1,2,17,14,302.05,0.02,3,1,1,3,1,1,4.67,0,0,0,0,10,0,1,0,0,64.73,7
"No System Name","junit.framework","JUnit4TestAdapter","JUnit4TestAdapter",1,4,31,21,866.48,0.05,4,2,0,5,2,1,6.36,0,0,0,0,17,0,6,0,0,136.16,14
"No System Name","junit.framework","JUnit4TestCaseFacade","JUnit4TestCaseFacade",1,2,9,8,67.50,0.01,1,0,0,3,1,0,2.50,0,0,0,0,4,0,2,0,0,27.00,5
"No System Name","org.junit.runner","JUnitCommandLineParseResult","JUnitCommandLineParseResult",1,1,3,3,4.75,0.00,0,0,0,1,0,0,1.00,0,0,0,0,2,0,0,0,0,4.75,1
"No System Name","org.junit.tests.experimental.rules","RuleChainTest$LoggingRule","LoggingRule",1,2,12,10,179.38,0.01,1,0,0,3,1,1,4.50,0,0,0,0,6,0,2,0,0,39.86,6
"No System Name","org.junit.tests.experimental.rules","LoggingTestWatcher","LoggingTestWatcher",1,2,11,9,130.76,0.01,1,0,0,3,1,0,3.75,0,0,0,0,5,0,2,0,0,34.87,6
"No System Name","org.junit.tests.experimental.max","MaxStarterTest$MalformedJUnit38Test","MalformedJUnit38Test",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit.tests.junit3compatibility","ForwardCompatibilityTest$MarkerRunner","MarkerRunner",1,1,9,9,85.59,0.01,2,0,0,2,1,1,3.00,0,0,0,0,6,0,0,0,0,28.53,3
"No System Name","org.junit.experimental.max","MaxCore","MaxCore",1,2,14,12,175.66,0.02,2,1,0,3,1,1,3.50,0,0,0,0,7,0,2,0,0,50.19,7
"No System Name","org.junit.experimental.max","MaxHistory","MaxHistory",1,2,10,9,99.06,0.01,1,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.tests.experimental.theories.extendingwithstubs","MethodCall","MethodCall",1,3,21,13,498.63,0.03,2,0,0,4,2,1,6.42,0,0,0,0,10,0,4,0,0,77.71,11
"No System Name","org.junit.experimental.theories.internal","AllMembersSupplier$MethodParameterValue","MethodParameterValue",1,2,10,9,99.06,0.01,1,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.internal.runners","MethodRoadie","MethodRoadie",1,5,34,17,758.04,0.05,4,0,0,6,4,1,5.45,0,0,0,0,14,0,8,0,0,138.97,20
"No System Name","org.junit.runner.notification","SynchronizedRunListenerTest$MethodSignature","MethodSignature",1,4,28,16,436.80,0.04,2,3,0,5,1,1,3.90,0,0,0,0,15,0,6,0,0,112.00,13
"No System Name","org.junit.internal","MethodSorter","MethodSorter",1,1,4,4,12.00,0.00,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,8.00,1
"No System Name","org.junit.runners","MethodSorters","MethodSorters",1,2,15,13,310.84,0.02,2,0,0,3,1,1,5.60,0,0,0,0,8,0,2,0,0,55.51,7
"No System Name","org.junit.internal.runners","MethodValidator","MethodValidator",1,2,12,10,179.38,0.01,1,0,0,3,1,1,4.50,0,0,0,0,6,0,2,0,0,39.86,6
"No System Name","junit.samples.money","Money","Money",1,3,16,12,184.37,0.02,1,0,0,4,2,1,3.21,0,0,0,0,7,0,4,0,0,57.36,9
"No System Name","org.junit.internal.runners.model","MultipleFailureException","MultipleFailureException",1,2,13,11,161.90,0.01,2,0,0,3,1,1,3.60,0,0,0,0,7,0,1,0,0,44.97,6
"No System Name","org.junit.runners.model","MultipleFailureException","MultipleFailureException",1,2,21,16,486.00,0.03,3,1,0,3,1,1,5.79,0,0,0,0,12,0,2,0,0,84.00,9
"No System Name","org.junit.tests.running.classes","UseSuiteAsASuperclassTest$MySuite","MySuite",1,2,25,19,819.24,0.04,4,1,0,3,1,1,7.71,0,0,0,0,16,0,1,0,0,106.20,9
"No System Name","org.junit.tests.manipulation","FilterTest$NamedFilter","NamedFilter",1,2,10,9,99.06,0.01,1,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.runner.notification","SynchronizedRunListenerTest$NamedListener","NamedListener",1,2,10,9,99.06,0.01,1,0,0,3,1,1,3.12,0,0,0,0,5,0,2,0,0,31.70,5
"No System Name","org.junit.tests.running.core","MainRunner$NoExitSecurityManager","NoExitSecurityManager",1,2,12,10,179.38,0.01,1,0,0,3,1,1,4.50,0,0,0,0,6,0,2,0,0,39.86,6
